ph1_area_code,phone1,ph1_imei,ph1_imsi,ph2_area_code,phone2,ph2_imei,ph2_imsi,rel,call_time,call_duration
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2015-12-17 15:00:27,343
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2016-01-28 23:24:57,18
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2015-11-02 05:19:30,354
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2016-05-03 00:46:14,202
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2015-06-22 21:22:53,228
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2015-12-23 11:56:00,261
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2016-06-12 18:37:10,84
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2015-07-01 14:25:42,61
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2016-05-14 14:13:50,204
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2015-09-22 09:53:42,402
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2016-06-14 05:22:38,530
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2016-02-22 06:52:29,360
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2015-01-16 15:26:23,312
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2016-05-15 17:58:11,443
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2015-05-06 04:09:21,169
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2015-03-02 00:20:24,202
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2015-09-16 21:21:57,121
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2015-06-03 13:24:54,205
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2017-01-18 06:56:42,581
027,13534485599,1086472270333512,378318512543836,027,13215163254,974566913655081,113558482856320,callee,2015-04-21 22:40:12,231
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-04-27 22:07:49,451
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-02-05 11:52:38,451
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-05-16 07:11:14,365
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-12-25 06:35:48,142
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-05-06 21:26:29,469
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-03-06 06:25:22,141
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-05-21 15:00:30,235
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-06-11 12:00:08,417
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-11-01 07:45:26,265
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-08-09 11:40:37,381
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-03-21 06:30:34,321
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-06-05 18:02:02,337
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-06-07 22:49:23,164
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-04-03 16:04:59,358
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-09-12 03:31:53,314
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-09-11 06:45:48,266
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-11-09 09:26:54,41
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-02-25 20:57:43,538
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-09-13 17:03:26,560
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-02-20 14:26:20,219
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-12-20 17:56:55,271
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-12-02 17:07:40,504
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-09-11 22:04:04,559
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-01-26 18:11:10,209
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-07-07 01:58:22,64
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-08-16 19:36:48,210
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2017-01-09 17:56:51,199
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-06-29 23:47:54,578
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-10-02 08:52:39,47
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-11-25 01:57:21,142
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-10-08 15:31:15,518
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-06-25 14:26:46,524
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-02-24 21:27:30,318
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-10-10 06:08:18,316
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-03-07 15:09:14,440
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-04-03 17:59:45,556
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-04-29 11:15:21,299
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-12-03 15:41:33,590
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-12-16 22:21:19,236
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-08-01 03:11:58,579
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-05-05 23:38:32,286
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-12-13 19:51:05,150
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-05-31 21:20:06,389
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-08-19 13:39:08,108
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-07-29 02:27:49,408
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-03-05 04:30:13,545
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-10-31 06:44:52,393
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-03-22 10:45:22,336
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-09-25 10:31:34,90
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-08-11 11:46:29,569
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-01-20 21:17:29,417
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-03-07 17:46:58,539
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-03-05 15:08:38,560
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-11-18 19:19:54,79
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-05-06 21:01:49,222
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-03-06 04:40:56,376
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-05-31 16:10:56,570
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-01-07 12:10:47,174
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-01-03 13:50:06,37
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-03-27 08:47:30,351
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-05-13 23:30:27,574
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-03-29 21:20:36,588
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-12-26 09:41:47,383
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-03-09 16:46:58,328
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-05-25 22:52:21,324
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-08-03 20:03:30,596
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-11-13 08:55:53,167
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-04-23 01:49:25,72
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2017-01-30 19:28:06,583
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-12-13 22:58:51,206
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2017-01-07 08:31:14,145
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-01-26 05:09:12,121
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-09-27 12:34:16,580
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-08-21 02:39:49,304
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-01-26 01:30:23,259
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-11-09 20:28:01,439
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-08-08 22:51:22,81
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-07-08 22:38:22,374
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-12-16 01:09:05,155
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-12-03 22:14:31,389
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-05-06 21:23:33,364
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-08-05 19:37:18,11
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-10-05 09:21:21,85
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-09-18 06:17:44,86
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-10-30 06:36:06,118
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-07-05 04:34:49,379
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-03-26 01:49:54,159
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-01-09 19:34:22,432
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-05-09 08:21:34,203
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-01-28 20:58:46,449
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-05-31 12:09:11,579
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-11-10 07:42:38,156
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-09-25 01:58:48,304
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-06-18 17:48:51,195
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-06-28 05:41:29,480
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2015-09-23 02:01:59,401
027,13151339614,140072112796797,347047110772590,027,13818536415,978745282517969,1094565300691539,callee,2016-08-03 09:21:56,305
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-03-21 17:30:18,79
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2017-01-14 02:18:58,363
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-02-16 19:21:13,182
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-04-02 21:45:59,445
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-10-10 17:29:42,419
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-05-16 22:32:46,570
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-06-23 13:47:42,88
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-05-03 22:14:53,103
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-02-16 08:30:30,592
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-07-04 23:49:59,545
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-11-07 20:15:54,231
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-06-14 05:00:41,321
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-08-07 22:04:53,214
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-03-04 12:06:11,265
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-09-17 22:23:50,446
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-12-27 13:52:25,248
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-03-14 01:13:42,505
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2017-01-05 13:15:32,524
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-09-04 19:04:11,92
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-03-21 17:40:43,524
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-11-26 06:51:08,286
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-02-12 05:51:05,473
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-05-14 04:00:36,80
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-02-12 16:40:41,271
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-02-20 15:04:33,209
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-08-17 12:13:46,435
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-06-26 18:10:19,440
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-03-19 20:20:33,230
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-02-12 01:58:43,453
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-05-03 03:02:01,145
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-08-04 13:25:24,557
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-06-03 01:41:05,161
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-08-15 07:44:08,119
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2017-01-18 15:53:17,425
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-12-29 13:35:26,334
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-07-05 02:30:20,454
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-01-06 21:22:44,191
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-08-13 02:20:08,526
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-10-08 21:01:08,486
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-01-18 00:05:46,89
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-05-15 22:37:39,484
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-07-22 13:30:34,433
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-10-08 10:15:24,484
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-06-13 14:07:31,448
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-07-26 12:46:43,59
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-02-17 08:07:57,460
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-06-11 23:23:39,487
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-01-05 18:08:21,315
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-10-30 17:16:56,380
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-04-17 23:46:42,306
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-12-01 22:10:31,459
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2017-01-12 12:06:47,504
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-04-28 13:10:14,434
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-03-29 08:46:01,275
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-02-16 03:54:25,283
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-11-29 11:43:31,212
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-12-03 15:14:28,93
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2016-03-28 11:44:18,516
027,15016565189,608409886124307,728542722606400,027,15207484292,174221819292023,1075761341686012,callee,2015-10-02 19:06:35,364
